Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
895362300743254016,5.450715109596237,867,51,163,13,2018-05-05_22_27_18,2711,2017-08-09,895362300743254016,http://twitter.com/senrobportman/status/895362300743254016
896412223458770945,5.4241106719340735,253,48,72,23,2018-05-05_22_25_57,1103,2017-08-12,896412223458770945,http://twitter.com/senrobportman/status/896412223458770945
896429356209377281,5.633392857183919,672,367,209,74,2018-05-05_22_24_28,2626,2017-08-12,896429356209377281,http://twitter.com/senrobportman/status/896429356209377281
896430396459683841,5.332230919786086,511,137,144,22,2018-05-05_22_23_06,1892,2017-08-12,896430396459683841,http://twitter.com/senrobportman/status/896430396459683841
896500463155150849,5.613186046538613,860,27257,1.9K,8312,2018-05-05_22_21_36,3315,2017-08-12,896500463155150849,http://twitter.com/senrobportman/status/896500463155150849
892056904901459969,5.584296116510153,412,9,91,2,2018-05-05_22_34_21,1564,2017-07-31,892056904901459969,http://twitter.com/senrobportman/status/892056904901459969
892385368594681856,5.803461538459323,312,435,92,299,2018-05-05_22_32_57,1235,2017-08-01,892385368594681856,http://twitter.com/senrobportman/status/892385368594681856
892784869645967361,5.762044728433652,313,101,94,44,2018-05-05_22_31_36,1378,2017-08-02,892784869645967361,http://twitter.com/senrobportman/status/892784869645967361
894252986729250817,5.824061624670397,714,12359,816,5190,2018-05-05_22_30_07,3075,2017-08-06,894252986729250817,http://twitter.com/senrobportman/status/894252986729250817
894259529571069952,5.496614987085762,387,152,106,40,2018-05-05_22_28_44,1574,2017-08-06,894259529571069952,http://twitter.com/senrobportman/status/894259529571069952
891344574672584705,5.391544117670118,544,32,97,15,2018-05-05_22_41_23,1754,2017-07-29,891344574672584705,http://twitter.com/senrobportman/status/891344574672584705
891374015893258240,5.667737069001065,928,67,527,16,2018-05-05_22_39_57,3289,2017-07-29,891374015893258240,http://twitter.com/senrobportman/status/891374015893258240
891377286452203521,5.7570228216073325,964,59,309,16,2018-05-05_22_38_36,3288,2017-07-29,891377286452203521,http://twitter.com/senrobportman/status/891377286452203521
891383325213859840,5.729152941200633,850,57,236,10,2018-05-05_22_37_11,3073,2017-07-29,891383325213859840,http://twitter.com/senrobportman/status/891383325213859840
891722059008675840,5.5202118644328255,944,26,184,6,2018-05-05_22_35_48,3076,2017-07-30,891722059008675840,http://twitter.com/senrobportman/status/891722059008675840
890947087361331200,5.70991786448884,487,35,73,9,2018-05-05_22_47_27,1534,2017-07-28,890947087361331200,http://twitter.com/senrobportman/status/890947087361331200
890981223476146176,5.5711245865815915,907,22,173,5,2018-05-05_22_46_06,2994,2017-07-28,890981223476146176,http://twitter.com/senrobportman/status/890981223476146176
890983269176672258,5.526721132924715,918,23,280,5,2018-05-05_22_44_42,3121,2017-07-28,890983269176672258,http://twitter.com/senrobportman/status/890983269176672258
