Unnamed: 0,happ_score,happ_words,likes,replies,retweets,scrape_date,total_words,tweet_date,tweet_id,url
848971240450686976,5.701349206348017,252,19,65,17,2018-05-06_04_34_49,891,2017-04-03,848971240450686976,http://twitter.com/JeffFlake/status/848971240450686976
837135023945953280,5.718721109436611,649,100,182,36,2018-05-06_04_50_14,2673,2017-03-01,837135023945953280,http://twitter.com/JeffFlake/status/837135023945953280
837407698073358337,5.7625266903917325,281,21,83,6,2018-05-06_04_48_49,925,2017-03-02,837407698073358337,http://twitter.com/JeffFlake/status/837407698073358337
839858000672219136,5.7178745644570625,287,32,72,16,2018-05-06_04_47_17,995,2017-03-09,839858000672219136,http://twitter.com/JeffFlake/status/839858000672219136
840674636798947328,5.975443548384298,248,10,78,8,2018-05-06_04_45_39,979,2017-03-11,840674636798947328,http://twitter.com/JeffFlake/status/840674636798947328
834957598461833217,5.848819444443438,288,43,87,16,2018-05-06_04_57_33,1026,2017-02-23,834957598461833217,http://twitter.com/JeffFlake/status/834957598461833217
836303343236567040,5.562525252520413,297,34,84,17,2018-05-06_04_56_07,1141,2017-02-27,836303343236567040,http://twitter.com/JeffFlake/status/836303343236567040
836376622370533376,5.861948717961707,780,32,159,11,2018-05-06_04_54_35,2301,2017-02-27,836376622370533376,http://twitter.com/JeffFlake/status/836376622370533376
836673470880677891,5.9682084690526676,307,25,81,11,2018-05-06_04_53_07,1011,2017-02-28,836673470880677891,http://twitter.com/JeffFlake/status/836673470880677891
837059216082882564,5.6416412213731455,262,11,76,9,2018-05-06_04_51_43,1024,2017-03-01,837059216082882564,http://twitter.com/JeffFlake/status/837059216082882564
832679287396327424,5.8174780701979785,912,29,279,15,2018-05-06_05_04_34,2686,2017-02-17,832679287396327424,http://twitter.com/JeffFlake/status/832679287396327424
833028620566212609,5.831118012418967,322,52,70,11,2018-05-06_05_03_09,1051,2017-02-18,833028620566212609,http://twitter.com/JeffFlake/status/833028620566212609
833894637479682048,6.06561611375271,422,45,113,14,2018-05-06_05_01_44,1542,2017-02-20,833894637479682048,http://twitter.com/JeffFlake/status/833894637479682048
834077302791172097,5.478932926825029,328,43,105,25,2018-05-06_05_00_20,1345,2017-02-21,834077302791172097,http://twitter.com/JeffFlake/status/834077302791172097
834838478835703808,5.786683804630594,389,23,110,11,2018-05-06_04_59_02,1520,2017-02-23,834838478835703808,http://twitter.com/JeffFlake/status/834838478835703808
830919697394724870,5.577373134326612,335,22,110,9,2018-05-06_05_11_50,1301,2017-02-12,830919697394724870,http://twitter.com/JeffFlake/status/830919697394724870
831178294448050178,5.62365248226656,282,58,78,22,2018-05-06_05_10_25,1112,2017-02-13,831178294448050178,http://twitter.com/JeffFlake/status/831178294448050178
831534465251950593,6.043178571426427,280,81,83,34,2018-05-06_05_09_02,1080,2017-02-14,831534465251950593,http://twitter.com/JeffFlake/status/831534465251950593
831930185637310465,5.7232238805935545,335,80,103,20,2018-05-06_05_07_32,1198,2017-02-15,831930185637310465,http://twitter.com/JeffFlake/status/831930185637310465
832277896689569792,5.643853211007543,327,12,77,4,2018-05-06_05_06_03,1211,2017-02-16,832277896689569792,http://twitter.com/JeffFlake/status/832277896689569792
829765159312822273,5.883096446706093,394,70,100,18,2018-05-06_05_19_19,1458,2017-02-09,829765159312822273,http://twitter.com/JeffFlake/status/829765159312822273
829803461441093635,5.680610169488291,295,22,82,7,2018-05-06_05_17_50,1110,2017-02-09,829803461441093635,http://twitter.com/JeffFlake/status/829803461441093635
830099349476511744,5.494504950508523,404,36,110,18,2018-05-06_05_16_23,1658,2017-02-10,830099349476511744,http://twitter.com/JeffFlake/status/830099349476511744
830144756298584064,5.715340136051358,294,79,74,23,2018-05-06_05_15_01,1095,2017-02-10,830144756298584064,http://twitter.com/JeffFlake/status/830144756298584064
830157687132401664,5.540685714310559,700,61,198,22,2018-05-06_05_13_17,2575,2017-02-10,830157687132401664,http://twitter.com/JeffFlake/status/830157687132401664
829333715788627968,5.688216080396693,398,177,104,57,2018-05-06_05_26_51,1278,2017-02-08,829333715788627968,http://twitter.com/JeffFlake/status/829333715788627968
829340738123071489,5.557716417937752,670,440,197,133,2018-05-06_05_25_25,2340,2017-02-08,829340738123071489,http://twitter.com/JeffFlake/status/829340738123071489
829368260617498624,5.585640326973932,367,76,103,22,2018-05-06_05_23_56,1375,2017-02-08,829368260617498624,http://twitter.com/JeffFlake/status/829368260617498624
829398663436894209,5.620641711226945,374,101,77,27,2018-05-06_05_22_27,1231,2017-02-08,829398663436894209,http://twitter.com/JeffFlake/status/829398663436894209
829480557927079936,5.559034482774138,435,63,123,28,2018-05-06_05_20_52,1686,2017-02-08,829480557927079936,http://twitter.com/JeffFlake/status/829480557927079936
829065608486584323,5.771336898416616,561,107,138,35,2018-05-06_05_29_43,1679,2017-02-07,829065608486584323,http://twitter.com/JeffFlake/status/829065608486584323
829327769058279426,5.752210144927863,276,34,70,7,2018-05-06_05_28_13,855,2017-02-07,829327769058279426,http://twitter.com/JeffFlake/status/829327769058279426
